SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.19747728001148215,23.330383642417747,29.098319571694244,0.5038674373493226,0.3209086911066553,24.600617329015133,59.40175186449529,31.01238248804429,2.0,-6.379413808210991,-0.03489265771979988,2.7993634178010205,-0.0940633151038256,-0.06380532294109519,grass,Elgeyo-Marakwet,6,jja,2,2004-06-13
0.19660342786000826,21.963959278975693,29.323403850022814,0.5032253437541234,0.32138811370621556,24.851606717722984,58.542802054418814,31.237044356323988,2.0,-7.31904277899961,-0.03731408685925011,2.79703016448588,-0.09294389930288811,-0.0631672237496118,grass,Elgeyo-Marakwet,6,jja,2,2004-06-20
0.19355064702642602,20.089564764215222,29.6181090524807,0.5038111487702545,0.32270349716419006,25.185650120786516,58.51593777095886,31.180439819887933,2.0,-8.723523907768325,-0.04062002459391616,2.8927370608196257,-0.0910048325626699,-0.06158759388416198,grass,Elgeyo-Marakwet,6,jja,2,2004-06-27
0.18822763936807307,18.392366226693742,29.877239812877253,0.504763677398473,0.3238959270757318,25.53386837878288,58.92488584875557,30.973189603305396,2.0,-9.812313568493183,-0.044963734096894505,2.984626658264972,-0.0892904244720647,-0.0601636035070525,grass,Elgeyo-Marakwet,7,jja,2,2004-07-04
0.18175794348260257,17.200822822190556,30.02693241446323,0.5057319678627517,0.32432110446624024,25.901365066113367,59.194188275019165,30.836111635060536,2.0,-10.313122033575581,-0.049560965872862135,3.01549878322333,-0.08810880396465015,-0.059453097995236924,grass,Elgeyo-Marakwet,7,jja,2,2004-07-11
0.17586982283665556,16.661398489434234,30.041524779420637,0.5064825202445667,0.3237326945364502,26.318473449084156,58.84175364939978,30.950173159460007,2.0,-10.23780857418729,-0.05327489430152932,2.974626215865196,-0.08751786358699352,-0.05949586024739747,grass,Elgeyo-Marakwet,7,jja,2,2004-07-18
0.17216299307089164,16.78943853163646,29.898590069232814,0.5070149968701174,0.32216948286825914,26.863066453193934,57.648077100576195,31.44361087141337,2.0,-9.649199419790664,-0.05510682188906446,2.8301697736862295,-0.08730391611624277,-0.06005998281308252,grass,Elgeyo-Marakwet,7,jja,2,2004-07-25
0.17142502780354238,17.577955351198142,29.604779623724166,0.5077590461150694,0.32007225500613196,27.676321563968425,55.665592807124405,32.411840203179075,2.0,-8.561206323407678,-0.05464207099662647,2.5776836734886377,-0.08685624312331568,-0.06064479326898311,grass,Elgeyo-Marakwet,8,jja,2,2004-08-01
0.17338297024481122,18.91991887159955,29.17894421888468,0.5096101594237042,0.31841498987561817,28.95622685611528,53.16748639697813,33.90639457487835,2.0,-6.956750165571568,-0.05222069802759289,2.2278592766856877,-0.08517275090274216,-0.06039338900494943,grass,Elgeyo-Marakwet,8,jja,2,2004-08-08
0.17674283728946594,20.458768887085654,28.63301545840626,0.5135257169756139,0.31834667128950395,30.86570142281079,50.55895648147973,35.9070872801314,2.0,-4.961162442334092,-0.04896136822729047,1.7714484028341335,-0.08126897251362537,-0.0583862084337717,grass,Elgeyo-Marakwet,8,jja,2,2004-08-15
